Date,AMAT,AXON,DECK,DXCM,ENPH,EPAM,ETSY,FTNT,GNRC,LRCX,MTCH,ON,PODD,RMD,TSLA
2017-04-20,36.784881591796875,23.299999237060547,58.31999969482422,18.975000381469727,1.1799999475479126,76.5999984741211,11.010000228881836,7.702000141143799,35.970001220703125,125.46839904785156,17.160245895385742,14.829999923706055,41.79999923706055,64.35425567626953,20.167333602905273
2017-04-21,36.69267272949219,23.690000534057617,57.880001068115234,18.8075008392334,1.2300000190734863,77.0199966430664,10.630000114440918,7.906000137329102,35.9900016784668,126.02656555175781,17.29349136352539,14.1899995803833,41.5,64.55762481689453,20.373332977294922
2017-04-24,37.29207229614258,24.020000457763672,58.34000015258789,18.72249984741211,1.2799999713897705,77.20999908447266,10.710000038146973,7.98199987411499,36.720001220703125,128.30438232421875,17.379150390625,14.649999618530273,42.36000061035156,65.38954162597656,20.53533363342285
2017-04-25,37.61483383178711,24.170000076293945,58.7400016784668,18.735000610351562,1.2899999618530273,76.83000183105469,10.479999542236328,8.053999900817871,37.130001068115234,131.23043823242188,17.57901954650879,14.520000457763672,43.029998779296875,65.5744400024414,20.91933250427246
2017-04-26,37.54104995727539,24.260000228881836,60.54999923706055,18.920000076293945,1.2699999809265137,77.55000305175781,10.460000038146973,7.980000019073486,37.290000915527344,131.00534057617188,17.80744171142578,14.420000076293945,43.86000061035156,66.32316589355469,20.67799949645996
2017-04-27,38.11279296875,24.700000762939453,60.45000076293945,19.482500076293945,1.2400000095367432,77.13999938964844,10.680000305175781,8.083999633789062,36.22999954223633,132.34681701660156,17.921653747558594,14.65999984741211,44.22999954223633,67.33997344970703,20.575332641601562
2017-04-28,37.44883728027344,24.579999923706055,59.59000015258789,19.489999771118164,1.190000057220459,77.0,10.760000228881836,7.800000190734863,35.16999816894531,130.41110229492188,17.731300354003906,14.180000305175781,43.40999984741211,62.8475456237793,20.937999725341797
2017-05-01,38.4539909362793,24.75,59.220001220703125,19.899999618530273,1.2000000476837158,77.30000305175781,11.0600004196167,7.829999923706055,35.540000915527344,134.34552001953125,18.24525260925293,14.350000381469727,43.810001373291016,63.70720291137695,21.52199935913086
2017-05-02,38.46321105957031,24.780000686645508,60.130001068115234,20.412500381469727,1.2300000190734863,77.25,11.390000343322754,7.875999927520752,35.79999923706055,134.435546875,18.207181930541992,13.949999809265137,43.58000183105469,64.51139831542969,21.25933265686035
2017-05-03,38.315670013427734,24.739999771118164,59.97999954223633,18.477500915527344,1.159999966621399,77.75,10.505000114440918,7.843999862670898,35.29999923706055,135.11976623535156,17.588537216186523,13.899999618530273,41.33000183105469,63.734928131103516,20.73466682434082
